biotoolsID,owner,repo,repo_url,repo.stargazers_count,repo.watchers_count,repo.subscribers_count,repo.forks_count,repo.open_issues_count,repo.network_count,num_contributors,num_releases,num_commits,num_pulls,avg_time_to_close_days,maturity
mintmap,TJU-CMC-Org,MINTmap,https://github.com/TJU-CMC-Org/MINTmap/,6.0,6.0,3.0,7.0,6.0,7.0,4.0,3.0,10.0,2.0,4.023,None
bmodeltest,BEAST2-Dev,bModelTest,https://github.com/BEAST2-Dev/bModelTest,8.0,8.0,9.0,5.0,2.0,5.0,3.0,11.0,87.0,0.0,9.991,None
cider,,,,,,,,,,,,,,,None
rafsil,,,,,,,,,,,,,,,None
pager,,,,,,,,,,,,,,,None
pasd-qc,parklab,PaSDqc,https://github.com/parklab/PaSDqc,9.0,9.0,4.0,3.0,4.0,3.0,1.0,0.0,82.0,6.0,5.717,None
schicnorm,,,,,,,,,,,,,,,None
ichem,,,,,,,,,,,,,,,None
lakemorpho,usepa,lakemorpho,https://github.com/usepa/lakemorpho,27.0,27.0,9.0,9.0,1.0,9.0,5.0,5.0,261.0,8.0,367.661,None
tictrainer,jonkb,TicTrainer-node,https://github.com/jonkb/TicTrainer-node,1.0,1.0,2.0,0.0,10.0,0.0,2.0,6.0,240.0,11.0,206.91,None
epilog,epilog-tool,epilog,https://github.com/epilog-tool/epilog,2.0,2.0,2.0,1.0,6.0,1.0,14.0,3.0,932.0,1.0,8.691,None
bed,patzaw,BED,https://github.com/patzaw/BED,8.0,8.0,2.0,4.0,2.0,4.0,2.0,18.0,259.0,1.0,,None
gaev,UtaDaphniaLab,Gene_Annotation_Easy_Viewer,https://github.com/UtaDaphniaLab/Gene_Annotation_Easy_Viewer,11.0,11.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,0.0,115.301,None
examine,ls-cwi,examine,https://github.com/ls-cwi/examine,3.0,3.0,4.0,6.0,5.0,6.0,7.0,4.0,86.0,8.0,,None
amatreader,idekerlab,aMatReader,https://github.com/idekerlab/aMatReader,2.0,2.0,0.0,3.0,7.0,5.0,3.0,1.0,38.0,3.0,,None
sleep,,,,,,,,,,,,,,,None
isvase,,,,,,,,,,,,,,,None
subvis,,,,,,,,,,,,,,,None
alfred-g,,,,,,,,,,,,,,,None
copycatlayout,cytoscape,copycat-layout,https://github.com/cytoscape/copycat-layout,3.0,3.0,10.0,3.0,1.0,3.0,4.0,1.0,48.0,6.0,,None
bcbiornaseq,hbc,bcbioRNASeq,https://github.com/hbc/bcbioRNASeq,62.0,62.0,3.0,21.0,0.0,21.0,8.0,0.0,6390.0,99.0,41.386,None
oncoyeasti,oncoadmn,oncoyeasti.org,https://github.com/oncoadmn/oncoyeasti.org,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,,None
shinysispa,BhaktiDwivedi,shinySISPA,https://github.com/BhaktiDwivedi/shinySISPA,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,,None
seekr,,,,,,,,,,,,,,,None
flippant,,,,,,,,,,,,,,,None
umi-tools,CGATOxford,UMI-tools,https://github.com/CGATOxford/UMI-tools,528.0,528.0,33.0,197.0,24.0,197.0,41.0,34.0,934.0,176.0,535.825,None
spang,dbcls,spang,https://github.com/dbcls/spang/wiki/SPANG,6.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,26.0,1.0,0.579,None
poets,varnerlab,POETs.jl,https://github.com/varnerlab/POETs.jl,5.0,5.0,4.0,1.0,0.0,1.0,3.0,0.0,34.0,1.0,,None
anocva,,,,,,,,,,,,,,,None
drgap,,,,,,,,,,,,,,,None
airlab,,,,,,,,,,,,,,,None
ntue,,,,,,,,,,,,,,,None
seqacademy,NCBI-Hackathons,seqacademy,https://github.com/NCBI-Hackathons/seqacademy,14.0,14.0,9.0,3.0,0.0,3.0,6.0,1.0,518.0,3.0,,None
freesurfer,muschellij2,freesurfer,https://github.com/muschellij2/freesurfer,10.0,10.0,1.0,5.0,1.0,5.0,3.0,1.0,240.0,9.0,263.504,None
bionsi,,,,,,,,,,,,,,,None
deepem,,,,,,,,,,,,,,,None
shinydiversity,erictleung,shinydiversity,https://github.com/erictleung/shinydiversity,5.0,5.0,5.0,8.0,18.0,8.0,9.0,1.0,88.0,27.0,38.066,None
fragger,UnixJunkie,fragger,https://github.com/UnixJunkie/fragger,7.0,7.0,2.0,2.0,2.0,2.0,4.0,1.0,22.0,1.0,1.455,None
rseqrep,emmesgit,RSEQREP,https://github.com/emmesgit/RSEQREP,4.0,4.0,3.0,3.0,3.0,3.0,1.0,12.0,1.0,0.0,65.893,None
ppinfer,,,,,,,,,,,,,,,None
exprso,tpq,exprso,http://github.com/tpq/exprso,16.0,16.0,2.0,6.0,0.0,6.0,1.0,2.0,571.0,0.0,149.952,None
crosslinkwgcna,LUMC-BioSemantics,crosslinkWGCNA,https://github.com/LUMC-BioSemantics/crosslinkWGCNA,1.0,1.0,3.0,1.0,0.0,2.0,4.0,0.0,189.0,2.0,,None
msl,,,,,,,,,,,,,,,None
seqfam,mframpton,seqfam,https://github.com/mframpton/seqfam,7.0,7.0,1.0,2.0,0.0,2.0,1.0,0.0,151.0,0.0,,None
taxa,ropensci,taxa,https://github.com/ropensci/taxa,50.0,50.0,12.0,12.0,56.0,12.0,9.0,10.0,648.0,22.0,32.682,None
breathe_easy_eda,johnksander,BreatheEasyEDA,https://github.com/johnksander/BreatheEasyEDA,13.0,13.0,3.0,2.0,0.0,2.0,2.0,1.0,26.0,0.0,332.076,None
gac,manalirupji,GAC,https://github.com/manalirupji/GAC,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,33.0,0.0,,None
cellmap,sacdallago,cellmap,https://github.com/sacdallago/cellmap,1.0,1.0,1.0,1.0,14.0,1.0,2.0,1.0,179.0,7.0,22.036,None
mircomp-shiny,,,,,,,,,,,,,,,None
networkrandomizer,gabrielet,Network-Randomizer,https://github.com/gabrielet/Network-Randomizer,1.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,109.0,0.0,,None
nastybugs,NCBI-Hackathons,MetagenomicAntibioticResistance,https://github.com/NCBI-Hackathons/MetagenomicAntibioticResistance,22.0,22.0,13.0,16.0,4.0,16.0,7.0,1.0,64.0,9.0,22.79,None
pubrunner,jakelever,pubrunner,https://github.com/jakelever/pubrunner/issues,42.0,42.0,5.0,6.0,0.0,6.0,2.0,0.0,380.0,1.0,86.452,None
anca,,,,,,,,,,,,,,,None
droids,gbabbitt,DROIDS-1.0---free-software-project-for-comparative-protein-dynamics,https://github.com/gbabbitt/DROIDS-1.0---free-software-project-for-comparative-protein-dynamics/issues,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,47.0,0.0,,None
prober-chem,,,,,,,,,,,,,,,None
kourami,Kingsford-Group,kourami,https://github.com/Kingsford-Group/kourami,38.0,38.0,15.0,15.0,16.0,15.0,3.0,6.0,230.0,2.0,34.294,None
coinstac,MRN-code,coinstac,https://github.com/MRN-code/coinstac,50.0,50.0,18.0,19.0,185.0,19.0,32.0,71.0,5108.0,1052.0,105.959,None
bat,,,,,,,,,,,,,,,None
copheism,,,,,,,,,,,,,,,None
blobtools,DRL,blobtools,https://github.com/DRL/blobtools,208.0,208.0,8.0,47.0,21.0,47.0,21.0,26.0,455.0,32.0,66.126,None
casas,manalirupji,CASAS,https://github.com/manalirupji/CASAS/,6.0,6.0,1.0,5.0,0.0,5.0,1.0,1.0,33.0,0.0,,None
yodel,LancePalmerStJude,YODEL,https://github.com/LancePalmerStJude/YODEL/,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,0.0,,None
tiddit,J35P312,TIDDIT,https://github.com/J35P312/TIDDIT,10.0,10.0,1.0,0.0,3.0,15.0,16.0,33.0,493.0,8.0,89.526,None
valr,rnabioco,valr,https://github.com/rnabioco/valr,94.0,94.0,7.0,24.0,2.0,24.0,10.0,26.0,1033.0,181.0,138.117,None
ogttmetrics,vjcitn,ogttMetrics,https://github.com/vjcitn/ogttMetrics,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,18.0,0.0,,None
haplor,izhbannikov,haploR,https://github.com/izhbannikov/haploR,9.0,9.0,1.0,5.0,6.0,5.0,4.0,2.0,94.0,2.0,41.849,None
clusterflow,ewels,clusterflow,https://github.com/ewels/clusterflow,98.0,98.0,12.0,26.0,11.0,26.0,11.0,6.0,859.0,41.0,42.144,None
dangertrack,DCGenomics,DangerTrack,https://github.com/DCGenomics/DangerTrack,13.0,13.0,4.0,3.0,2.0,3.0,2.0,1.0,10.0,0.0,68.827,None
wtfgenes,evoldoers,wtfgenes,https://github.com/evoldoers/wtfgenes,22.0,22.0,3.0,1.0,2.0,1.0,3.0,1.0,272.0,4.0,,None
ar2,shennanw,AR2,https://github.com/shennanw/AR2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,,None
expresso,doaa-altarawy,Expresso,https://github.com/doaa-altarawy/Expresso/tree/2.0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0,,None
jbiclustge,,,,,,,,,,,,,,,None
dockstore,ga4gh,dockstore,https://github.com/ga4gh/dockstore,130.0,130.0,18.0,29.0,434.0,29.0,44.0,163.0,4032.0,2659.0,1460.139,None
survelm,whcsu,SurvELM,https://github.com/whcsu/SurvELM/issues,8.0,8.0,2.0,2.0,1.0,2.0,1.0,0.0,20.0,0.0,,None
etcal,kasprowski,etcal,https://github.com/kasprowski/etcal/issues,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,,None
pssa,florezfernandez,pssa,https://github.com/florezfernandez/pssa,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,None
qalma,ElsevierSoftwareX,SOFTX-D-17-00089,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00089,3.0,3.0,4.0,1.0,0.0,7.0,3.0,0.0,14.0,0.0,,None
phylommand,mr-y,phylommand,https://github.com/mr-y/phylommand,10.0,10.0,2.0,2.0,0.0,2.0,4.0,1.0,118.0,3.0,1.008,None
faims_mobile,ElsevierSoftwareX,SOFTX-D-17-00021,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00021,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,10.0,0.0,,None
ismara_client,,,,,,,,,,,,,,,None
tomophantom,ElsevierSoftwareX,SOFTX_2018_19,https://github.com/ElsevierSoftwareX/SOFTX_2018_19,9.0,9.0,5.0,4.0,0.0,55.0,7.0,0.0,152.0,0.0,,None
ewe,ElsevierSoftwareX,SOFTX_2018_57,https://github.com/ElsevierSoftwareX/SOFTX_2018_57/issues,1.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,None
ergo_structure,ElsevierSoftwareX,SOFTX-D-18-00001,https://github.com/ElsevierSoftwareX/SOFTX-D-18-00001/issues,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,None
gcat,informatik-mannheim,genetic-code-analysis-toolkit,https://github.com/informatik-mannheim/genetic-code-analysis-toolkit/issues,3.0,3.0,4.0,2.0,10.0,2.0,5.0,2.0,183.0,0.0,15.572,None
neurospeech,ElsevierSoftwareX,SOFTX-D-17-00058,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00058,4.0,4.0,5.0,0.0,0.0,18.0,2.0,0.0,33.0,0.0,,None
mlda,i02momuj,MLDA,https://github.com/i02momuj/MLDA/issues,14.0,14.0,3.0,7.0,0.0,7.0,4.0,3.0,134.0,0.0,22.721,None
confocalgn,ElsevierSoftwareX,SOFTX-D-17-00018,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00018,0.0,0.0,5.0,1.0,0.0,4.0,2.0,0.0,62.0,0.0,,None
qwikmd,,,,,,,,,,,,,,,None
iamxt,ElsevierSoftwareX,SOFTX-D-15-00049,https://github.com/ElsevierSoftwareX/SOFTX-D-15-00049,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,None
pysimm,,,,,,,,,,,,,,,None
erdf_analyser,ElsevierSoftwareX,SOFTX-D-17-00005,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00005,3.0,3.0,6.0,1.0,0.0,2.0,1.0,0.0,29.0,0.0,,None
asas,ElsevierSoftwareX,SOFTX-D-16-00062,https://github.com/ElsevierSoftwareX/SOFTX-D-16-00062,1.0,1.0,6.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,,None
qudi,ElsevierSoftwareX,SOFTX-D-16-00092,https://github.com/ElsevierSoftwareX/SOFTX-D-16-00092,8.0,8.0,7.0,2.0,0.0,147.0,21.0,0.0,2777.0,0.0,,None
xansons,ElsevierSoftwareX,SOFTX-D-16-00083,https://github.com/ElsevierSoftwareX/SOFTX-D-16-00083/issues,5.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,None
suliso,ElsevierSoftwareX,SOFTX-D-16-00074,https://github.com/ElsevierSoftwareX/SOFTX-D-16-00074,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,10.0,1.0,,None
compugut,ElsevierSoftwareX,SOFTX-D-17-00011,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00011/issues,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,None
aboria,ElsevierSoftwareX,SOFTX-D-17-00029,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00029,0.0,0.0,5.0,0.0,0.0,32.0,6.0,0.0,506.0,0.0,,None
hermes,ElsevierSoftwareX,SOFTX-D-17-00022,https://github.com/ElsevierSoftwareX/SOFTX-D-17-00022,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,,None
paparazzi,ElsevierSoftwareX,SOFTX-D-16-00015,https://github.com/ElsevierSoftwareX/SOFTX-D-16-00015,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,164.0,0.0,,None
canvar,danchubb,CanVar,https://github.com/danchubb/CanVar,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,29.0,0.0,,None
metagenesense,pgp-pasteur-fr,MetaGenSense,https://github.com/pgp-pasteur-fr/MetaGenSense,10.0,10.0,4.0,7.0,0.0,7.0,7.0,3.0,105.0,2.0,,None
evolqg,lem-usp,EvolQG,https://github.com/lem-usp/EvolQG,10.0,10.0,3.0,8.0,10.0,8.0,7.0,2.0,647.0,70.0,132.949,None
causaltrail,unisb-bioinf,causaltrail,https://github.com/unisb-bioinf/causaltrail,12.0,12.0,3.0,5.0,0.0,5.0,3.0,0.0,361.0,0.0,15.478,None
social_network,BaderLab,SocialNetworkApp,https://github.com/BaderLab/SocialNetworkApp,7.0,7.0,12.0,4.0,26.0,4.0,4.0,0.0,292.0,8.0,85.039,None
bober,,,,,,,,,,,,,,,None
consent,UnixJunkie,consent,https://github.com/UnixJunkie/consent,8.0,8.0,1.0,4.0,0.0,4.0,5.0,1.0,103.0,3.0,26.582,None
gmata,XuewenWangUGA,GMATA,https://github.com/XuewenWangUGA/GMATA/issues,16.0,16.0,0.0,7.0,5.0,7.0,1.0,0.0,116.0,1.0,232.086,None
sofi,lob-epfl,sofitool,https://github.com/lob-epfl/sofitool/issues,16.0,16.0,0.0,5.0,1.0,5.0,2.0,0.0,3.0,0.0,,None
kymoanalyzer,,,,,,,,,,,,,,,None
oufti,,,,,,,,,,,,,,,None
fasteprr,,,,,,,,,,,,,,,None
g-links,cory-ko,G-Links,https://github.com/cory-ko/G-Links,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,,None
ngseasy,KHP-Informatics,ngseasy,https://github.com/KHP-Informatics/ngseasy,86.0,86.0,25.0,41.0,10.0,41.0,14.0,4.0,1699.0,6.0,55.241,None
ictnet2,LiliWangQueensu,iCTNet2_v2,https://github.com/LiliWangQueensu/iCTNet2_v2,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,,None
ppb,,,,,,,,,,,,,,,None
s2rsldb,,,,,,,,,,,,,,,None
flowcal,taborlab,FlowCal,https://github.com/taborlab/FlowCal/issues,52.0,52.0,2.0,24.0,38.0,24.0,12.0,18.0,1140.0,135.0,190.235,None
biorepository_portal_toolkit,chop-dbhi,biorepo-portal,https://github.com/chop-dbhi/biorepo-portal,,,,,,,,,,,,None
ctk_clip,chaolinzhanglab,ctk,https://github.com/chaolinzhanglab/ctk/issues,21.0,21.0,5.0,16.0,5.0,16.0,5.0,14.0,34.0,1.0,6.083,None
fastproject,YosefLab,FastProject,https://github.com/YosefLab/FastProject/issues,36.0,36.0,6.0,10.0,3.0,10.0,1.0,0.0,413.0,3.0,400.746,None
condor,FXIhub,condor,https://github.com/FXIhub/condor/issues,25.0,25.0,8.0,15.0,9.0,15.0,25.0,0.0,628.0,13.0,54.703,None
cyrest,idekerlab,cyREST,https://github.com/idekerlab/cyREST,27.0,27.0,12.0,11.0,17.0,11.0,5.0,5.0,272.0,8.0,45.3,None
cyspanningtree,smd-faizan,CySpanningTree,https://github.com/smd-faizan/CySpanningTree,1.0,1.0,2.0,0.0,9.0,0.0,3.0,3.0,31.0,0.0,25.882,None
centiscape,,,,,,,,,,,,,,,None
kvik,fjukstad,kvik,https://github.com/fjukstad/kvik,11.0,11.0,1.0,5.0,2.0,5.0,3.0,1.0,643.0,4.0,608.258,None
pagal,sanchak,pagal,https://github.com/sanchak/pagal,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,None
forge,iandunham,Forge,https://github.com/iandunham/Forge,17.0,17.0,3.0,6.0,0.0,6.0,2.0,1.0,76.0,1.0,,None
binat,,,,,,,,,,,,,,,None
means,theosysbio,means,https://github.com/theosysbio/means/issues,11.0,11.0,7.0,5.0,1.0,5.0,8.0,0.0,1659.0,9.0,1.416,None
cerebroviz,ethanbahl,cerebroViz,https://github.com/ethanbahl/cerebroViz/issues,25.0,25.0,3.0,8.0,1.0,8.0,4.0,0.0,216.0,48.0,,None
modsara-variant,,,,,,,,,,,,,,,None
omicabel,,,,,,,,,,,,,,,None
faas,mbergins,focal_adhesions,https://github.com/mbergins/focal_adhesions,5.0,5.0,0.0,1.0,0.0,1.0,6.0,0.0,1049.0,1.0,,None
mxm,,,,,,,,,,,,,,,Mature
seedy,,,,,,,,,,,,,,,None
polyunphased,abureau,polyUnphased,https://github.com/abureau/polyUnphased/issues,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,166.0,1.0,,None
mmx-i,,,,,,,,,,,,,,,None
hrvanalysis,,,,,,,,,,,,,,,None
gina,,,,,,,,,,,,,,,None
amf,NovelBioCloud,NBCsoftware,https://github.com/NovelBioCloud/NBCsoftware,2.0,2.0,2.0,2.0,2.0,2.0,16.0,0.0,495.0,0.0,,None
outlyzer,EtieM,outLyzer,https://github.com/EtieM/outLyzer/issues,11.0,11.0,2.0,6.0,1.0,6.0,3.0,4.0,14.0,0.0,235.66,None
w4cseq,WGLab,w4CSeq,https://github.com/WGLab/w4CSeq/issues,3.0,3.0,3.0,7.0,2.0,7.0,3.0,1.0,117.0,0.0,91.418,None
lncident,,,,,,,,,,,,,,,None
biq_analyzer_himod,,,,,,,,,,,,,,,None
amas,marekborowiec,AMAS,https://github.com/marekborowiec/AMAS/issues,89.0,89.0,6.0,15.0,5.0,15.0,3.0,0.0,226.0,6.0,254.58,None
neuropg,RobinsonLab-Rice,neuroPG,https://github.com/RobinsonLab-Rice/neuroPG/issues,7.0,7.0,3.0,5.0,3.0,5.0,2.0,0.0,29.0,0.0,,None
binoculars,id03,binoculars,https://github.com/id03/binoculars/issues,6.0,6.0,5.0,11.0,5.0,11.0,8.0,0.0,432.0,20.0,20.903,None
sdmdata,howl-anderson,SDMdata,https://github.com/howl-anderson/SDMdata,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,56.0,0.0,,None
xsyn,,,,,,,,,,,,,,,None
dssr,,,,,,,,,,,,,,,None
metlab,norling,metlab,https://github.com/norling/metlab/issues,,,,,,,,,,,,None
repeatanalyzer,,,,,,,,,,,,,,,None
genome_artist,genomeartist,genomeartist,https://github.com/genomeartist/genomeartist,7.0,7.0,5.0,6.0,0.0,6.0,8.0,4.0,69.0,54.0,,None
intersim,,,,,,,,,,,,,,,None
populationprofiler,,,,,,,,,,,,,,,None
cato,,,,,,,,,,,,,,,None
phaster,,,,,,,,,,,,,,,None
vennpainter,linguoliang,VennPainter,https://github.com/linguoliang/VennPainter/issues,48.0,48.0,6.0,13.0,5.0,13.0,3.0,3.0,91.0,3.0,,None
mongkie,yjjang,mongkie,https://github.com/yjjang/mongkie,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,466.0,0.0,,None
braviz,,,,,,,,,,,,,,,None
micropie,biosemantics,micropie2,https://github.com/biosemantics/micropie2/issues,4.0,4.0,12.0,5.0,55.0,5.0,7.0,0.0,182.0,1.0,161.2,None
facets,,,,,,,,,,,,,,,None
immquant,,,,,,,,,,,,,,,None
pymdsetup,bioexcel,pymdsetup,https://github.com/bioexcel/pymdsetup,9.0,9.0,6.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,,Emerging
repgenhmm,,,,,,,,,,,,,,,None
fc-nirs,,,,,,,,,,,,,,,None
mirmod,,,,,,,,,,,,,,,None
degps,LL-LAB-MCW,deGPS,https://github.com/LL-LAB-MCW/deGPS/issues,6.0,6.0,2.0,1.0,0.0,1.0,2.0,0.0,32.0,2.0,0.867,None
visinets,paulspychala,CMAPdart,https://github.com/paulspychala/CMAPdart,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,None
eegnet,,,,,,,,,,,,,,,None
hbayesdm,CCS-Lab,hBayesDM,https://github.com/CCS-Lab/hBayesDM/issues,246.0,246.0,15.0,121.0,24.0,121.0,20.0,21.0,1068.0,80.0,174.052,None
wavepropagator,samoylv,WPG,https://github.com/samoylv/WPG/issues,31.0,31.0,11.0,21.0,33.0,21.0,21.0,3.0,501.0,12.0,189.375,None
centiserver,,,,,,,,,,,,,,,None
cit,,,,,,,,,,,,,,,None
neuroncyto_ii,,,,,,,,,,,,,,,None
scotti,,,,,,,,,,,,,,,None
beast2,CompEvol,beast2,http://www.github.com/CompEvol/beast2,259.0,259.0,37.0,86.0,195.0,86.0,63.0,41.0,3077.0,91.0,22.153,None
genometricorr,,,,,,,,,,,,,,,None
proteinhistorian,,,,,,,,,,,,,,,None
pydstool,,,,,,,,,,,,,,,None
vasp,,,,,,,,,,,,,,,None
snpgenesets,,,,,,,,,,,,,,,None
impre,zhangwei2015,IMPre,https://github.com/zhangwei2015/IMPre/issues,6.0,6.0,2.0,3.0,0.0,3.0,3.0,0.0,16.0,0.0,,None
webikey,WEBiKEY,InteractiveKey,https://github.com/WEBiKEY/InteractiveKey/issues,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,None
opensnp,opensnp,snpr,https://github.com/opensnp/snpr,178.0,178.0,17.0,55.0,30.0,55.0,22.0,0.0,2171.0,398.0,125.898,None
combenefit,,,,,,,,,,,,,,,None
freect_wfbp,,,,,,,,,,,,,,,None
dismiss,uhkniazi,dismiss,https://github.com/uhkniazi/dismiss,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,14.0,1.0,,None
kodama,,,,,,,,,,,,,,,None
phylopythias,algbioi,ppsp,https://github.com/algbioi/ppsp/issues,5.0,5.0,3.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,70.989,None
traitar,hzi-bifo,traitar,https://github.com/hzi-bifo/traitar,61.0,61.0,10.0,16.0,0.0,26.0,6.0,5.0,241.0,10.0,,None
q-nexus,charite,Q,https://github.com/charite/Q,18.0,18.0,13.0,3.0,1.0,3.0,7.0,4.0,127.0,0.0,12.841,None
lichem,kratman,LICHEM_QMMM,https://github.com/kratman/LICHEM_QMMM/issues,20.0,20.0,4.0,8.0,0.0,8.0,2.0,1.0,797.0,3.0,289.984,None
trom,,,,,,,,,,,,,,,None
dragonfly,duaneloh,Dragonfly,https://github.com/duaneloh/Dragonfly/issues,13.0,13.0,4.0,13.0,1.0,13.0,2.0,0.0,29.0,6.0,36.276,None
goldilocks,SamStudio8,goldilocks,https://github.com/SamStudio8/goldilocks/issues,17.0,17.0,2.0,16.0,7.0,16.0,3.0,0.0,184.0,5.0,27.483,None
dgw,lukauskas,dgw,https://github.com/lukauskas/dgw,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,461.0,0.0,,None
incucytedrc,chapmandu2,IncucyteDRC,https://github.com/chapmandu2/IncucyteDRC,3.0,3.0,1.0,0.0,5.0,0.0,1.0,1.0,46.0,0.0,10.585,None
circlize,jokergoo,circlize,https://github.com/jokergoo/circlize,998.0,998.0,23.0,151.0,65.0,151.0,9.0,0.0,909.0,11.0,68.811,None
enrichedheatmap,jokergoo,EnrichedHeatmap,https://github.com/jokergoo/EnrichedHeatmap,198.0,198.0,11.0,26.0,21.0,26.0,17.0,0.0,323.0,3.0,97.161,None
cepa,,,,,,,,,,,,,,,None
rgreat,jokergoo,rGREAT,https://github.com/jokergoo/rGREAT,93.0,93.0,4.0,14.0,20.0,14.0,17.0,0.0,303.0,2.0,69.884,None
baldr,BosingerLab,BALDR,https://github.com/BosingerLab/BALDR,9.0,9.0,2.0,8.0,10.0,8.0,3.0,0.0,100.0,0.0,10.225,Emerging
rhdf5lib,,,,,,,,,,,,,,,Mature
mergeomics_pipeline,,,,,,,,,,,,,,,None
minimap2,lh3,minimap2,https://github.com/lh3/minimap2,2072.0,2072.0,81.0,444.0,49.0,444.0,51.0,34.0,1212.0,119.0,773.527,None
mothul_krona,accaldwell,mothur_krona,https://github.com/accaldwell/mothur_krona,5.0,5.0,2.0,6.0,1.0,6.0,3.0,0.0,10.0,2.0,,None
trinotate,Trinotate,Trinotate.github.io,https://github.com/Trinotate/Trinotate.github.io,48.0,48.0,4.0,14.0,44.0,14.0,2.0,1.0,24.0,0.0,36.155,None
basic_assembly,akds,BASIC,https://github.com/akds/BASIC,8.0,8.0,4.0,4.0,0.0,4.0,4.0,5.0,43.0,8.0,0.154,Emerging
baynorm,,,,,,,,,,,,,,,Emerging
crosscheck,,,,,,,,,,,,,,,None
dynamut,,,,,,,,,,,,,,,None
bufet,diwis,BUFET,https://github.com/diwis/BUFET/,6.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,123.0,0.0,17.412,Mature
rna-molp,,,,,,,,,,,,,,,None
gemstone,,,,,,,,,,,,,,,None
cpc2,,,,,,,,,,,,,,,None
hdock,,,,,,,,,,,,,,,None
rdmp,HicServices,RDMP,https://github.com/HicServices/RDMP,43.0,43.0,5.0,17.0,149.0,17.0,22.0,117.0,9033.0,1540.0,70.724,None
xsult,,,,,,,,,,,,,,,None
vcfanno,brentp,vcfanno,https://github.com/brentp/vcfanno,389.0,389.0,24.0,56.0,36.0,56.0,10.0,35.0,376.0,16.0,56.529,None
gtz,Genetalks,gtz,https://github.com/Genetalks/gtz,170.0,170.0,16.0,40.0,11.0,40.0,22.0,12.0,824.0,0.0,98.348,None
regate,C3BI-pasteur-fr,ReGaTE,https://github.com/C3BI-pasteur-fr/ReGaTE,12.0,12.0,10.0,4.0,6.0,4.0,4.0,0.0,172.0,0.0,0.197,None
threadom_ex,,,,,,,,,,,,,,,None
genprobis,,,,,,,,,,,,,,,None
geseq,,,,,,,,,,,,,,,None
web3dmol,,,,,,,,,,,,,,,None
phesant,MRCIEU,PHESANT,https://github.com/MRCIEU/PHESANT,153.0,153.0,11.0,70.0,0.0,70.0,10.0,0.0,188.0,3.0,95.917,None
conr,,,,,,,,,,,,,,,None
longo,biohpc,longo,https://github.com/biohpc/longo,7.0,7.0,3.0,4.0,1.0,4.0,4.0,0.0,41.0,1.0,314.127,None
repo,,,,,,,,,,,,,,,None
